Contents,Class
This bitch at the gas station offered me head for $20 &#128514;&#128557;&#128128;,offensive
This bitch backed into my car TWICE.. Not once but 2 times.,offensive
This bitch bout to make me commit murder &#128299;&#128298;&#128074;,offensive
This bitch brought her toothbrush. Okay? @Gnargie_,offensive
"This bitch brought me my food and said ""Surprise"". Thirsty bitch.",offensive
This bitch come home wit a attitude. Bitch go yo ass Bacc to work ah sum fucc.,offensive
This bitch compared dicks to pencils get sharpened ... Like don't as you sharpen a pencil it becomes more useful,offensive
This bitch couldn't pull a ugly desperate dike if she wanted,offensive
This bitch crazy,offensive
This bitch done blew my high,offensive
This bitch done blew my high and I was high off all of these drugs,offensive
"This bitch fell straight through the chair... Im high, of course I laughed..



Even if I wasn't I would've still laughed.",offensive
"This bitch forehead. Hairline. Who lied to her &amp; approved this shit &#128514;&#128514;&#128514; https://t.co/8MaDF35ZXe""",offensive
This bitch gone ask is we closed &#128530;I said Naw we just ain't pay the lightbill this month YEA BITCH WE CLOSED!! Get TF out,offensive
This bitch gonna steal a police uniform and think she has some authority. I say we pop the trunk on her bitch ass. #TheWalkingDead,offensive
This bitch got arrested on her wedding night for ordering $650 worth of food and didnt pay.. Shouldve ate the 2 for 20 at applebees.,offensive
This bitch got zero kills and yet got a legendary enngram?!!!! What the absolute fuck?!!!!!,offensive
This bitch had horseradish ponytail today she. dyed her bald head ass hair red and put that bitch in a pony tail smh,offensive
This bitch has two jobs and is starting school on the 26th. #fuckwhatyouheard,offensive
This bitch in 7-11 wit hella face tats. She a female duddy &#128527;,offensive
This bitch in here putting long lashes on like a 3abde,offensive
"This bitch in ma bed got double D's that SHAKE. Ass like Trina, when I smack her ass it SHAKE. #Game #SHAKE #2013shit #tune #hornyfuck",offensive
This bitch instating and driving...&#128591; for me,offensive
This bitch is crying http://t.co/Js8uldDzNl,offensive
This bitch is earning 6 figures for shaking ass? I'm so done &#128553;,offensive
This bitch is mad because her man cheated but she cheated too!!!! Why you mad?!!!,offensive
This bitch is nasty,offensive
This bitch is raising MY anxiety just by sitting next to her.,offensive
This bitch is really geeking in my messages &#128514;&#128514;&#128514;,offensive
"This bitch is really gonna sit here and tell me I need a parent w me at the doctors even if I'm 18 &#128075;&#128075;&#128075; uh, no",offensive
This bitch is so annoying&#128530;&#128530;,offensive
This bitch is stupid. -.-; Anti Feminist: http://t.co/vsgCwtn4j6 via @youtube #dumbass #blndsundoll4mj,offensive
"This bitch is talking to herself who the fuck does that, bitch u need help with yo im hearing vocies in my head, #lockthatbitchup..",offensive
This bitch is tryna start shit at Denny's asking us if we took a picture of them lmfao BITCH WHUT,offensive
This bitch is wearing an angry birds sweater #JudgePeopleAtSchoolDay,offensive
This bitch isn't pretty? She's just showing off her body in pictures. She's nasty.,offensive
This bitch just chillin http://t.co/lp9Xd7qRzP,offensive
This bitch just said Lorde is rock... No,offensive
This bitch just texted me Baby Baby you miss me,offensive
This bitch just texted me out the blue bout want see her butt.,offensive
This bitch keep looking is she choosing me or nah,offensive
This bitch keep playin wit my hair like she dont got her own.,offensive
This bitch kicked me out,offensive
This bitch literally just pulled a whopper from her fanny pack #america,offensive
"This bitch literally just said ""normal people shouldn't work out in this gym because so many body builders workout here""",offensive
"This bitch lmao ""Steve Wilkos be goin on mfs &#128553;&#128514;"" https://t.co/AgQwqzwTZX",offensive
This bitch look like kurt cobain older bro,offensive
This bitch looks like a tranny tho.,offensive
This bitch love me long time i dont know why she wouldnt,offensive
This bitch lying to me &#128514;&#128530;,offensive
This bitch mentioned dr. ruff...I'm done.,offensive
This bitch needs to get slapped @MicheleBachmann http://t.co/KNCWBPc8eZ,offensive
This bitch needs to turn off her shitty music &#128544;,offensive
This bitch on Maury got 11 baby daddy's!,offensive
This bitch pregnant again &#128064;&#128514;&#128514;,offensive
This bitch really has no filter &#128528;,offensive
"This bitch said "" which one are you "" Lmaooo I hate her !",offensive
"This bitch said ""Use my titties as a punchin bag"" 0-/-&lt;",offensive
This bitch said I look like the type to do a lot of cocaine &#128128;,offensive
This bitch said she'll do something strange for some change,offensive
This bitch says she's got 150% in school... What the fuck is that bullshit,offensive
This bitch showed me IT &amp; if y'all every seen that low budget piece shit that muthafuckin clown scary then a hoe,offensive
This bitch slow playin like the fuckkk,offensive
This bitch so ratchet,offensive
This bitch takes bitch to another level,offensive
This bitch think I want her I'm in love wit da gwap. &#128525;&#128536;&#128176;&#128181; http://t.co/JIMIKjimUn,offensive
This bitch think she cool with her Jordan 6 rings get the fuck on.,offensive
This bitch think she fancy with her old ass C-class get the fuck on,offensive
This bitch thought the hot sauce was BBQ sauce. Who tf puts BBQ sauce in their tacos to begin with?! &#128514;&#128514;&#128514;,offensive
This bitch took her damn eye out like it was a contact! &#128561;&#128547;,offensive
This bitch tryna eat peanuts I'm tryna eat steak an shit bitch don't know nothing about grindin,offensive
"This bitch tweeted ""Brb Gonna Take A Shower"" 2minutes later ""Back"" ...GET YO NASTY ASS BACK IN THAT SHOWER!",offensive
This bitch tweets been on point the few minutes I been on.,offensive
"This bitch wanna smoke all of my weed,",offensive
This bitch weave game serious https://t.co/DRknioe6vh,offensive
This bitch!,offensive
"This bitches need to get it right , your so wid it",offensive
This bitches voice &#128567;&#128567;&#128567;,offensive
This chick looks like she straight up took a colored pencil to her eyebrows #thatshitdoesntlookgood,offensive
This class ghetto as hell,offensive
This dude fell cuz he was looking at these bitches in the car.&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,offensive
"This faggot in a truck was tailgating me, so I hit my breaks, he cut me off I switched lanes he cuts me off again to be a little biatch then",offensive
"This fat bitch got all huffy cause she took too long to make her turn, so I took it, so she mouthed off to me&#128514;&#128075;&#128075; #girlbye&#128129;",offensive
"This fat bitch is wearing these ugly ass jesus sandals, and her big ass feet are overlapping the damn things.",offensive
"This fat bitch just said ""next time don't forget my potato chips"" &#128514;&#128514;",offensive
This fat bitch turnt for some ice cream not gon lie I would be too https://t.co/E6FIiSiizW,offensive
This foo came to the club wit his bitch on a leash &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; https://t.co/wC4ub0UN6b,offensive
This fuckin bird http://t.co/q2Kjv91KIZ,offensive
This fucking little bitch landed on me in the car and really thought I wouldn't kill him.. http://t.co/nOuHxhLsHA,offensive
This game on some shit!! Haha playing that hoe high had me and my nigggs trippen haha,offensive
This game pissing me off including that bitch,offensive
This girl asked me why i call girl bitches? Why not? They go out with panties on basically and brag about how good they are sucking dick,offensive
This girl is the nastiest skank bitch I've ever met. DO NOT TRUST HER. She is a fugly slut http://t.co/7sU1UIFUNS,offensive
"This girl legit looks like a pig, Kiss imik you bitch",offensive
This guy is 100% retarded.,offensive
This hairstylist in the mall gone ask nesha wats under that beenie this bitch said her momma lmfaoooo,offensive
This hangover a bitch. &#57608;,offensive
This headache is a bitch &#128543;&#128548;,offensive
This hoe car smell like nigga let off a sweet potato bomb in her shit!,offensive
This hoe got 10 seconds to get the hell up outta my face before i set that weave on fire..,offensive
This hoe got a gf but complain about life like is she hitting you right ?,offensive
This hoe in here 6months pregnant man take yo ass home,offensive
This hoe loud...,offensive
This hoe reathie be tripping &#128514;&#128514;&#128514;&#128514;,offensive
"This hoe straight up disappeared on me, like where did you go ?",offensive
This hoe taken by the world smh,offensive
This hot ass black girl from twitter goes to WOHS lol. That's cray. I thought she was some alias ass bitch from miles away,offensive
This how most of yall side hoes gone look on valentines day!! Lol http://t.co/SJmjiysthI,offensive
This ignorant bitch on msnbc said police have no training on their weapons. SMH,offensive
This is EXACTLY why I don't tell this bitch SHIT !,offensive
"This is Marco's lotion, and he got mad that I told him that he smells like a bitch http://t.co/e0cnF1nWSI",offensive
"This is exactly why bitches end up dead RT @CASHKILLEM: Told him to stop fucking with me , I hope it rain bitch. http://t.co/2fuxRzeVTp",offensive
This is fucked up lmao #whore #bitch which one are you? #cheaters better go to maaco #dead http://t.co/nQ56ZkPjhj,offensive
This is fucking retarded,offensive
"This is fucking trash. RT @DearLeader10: Drake is Jewish too RT @QUEcified: So Young Money is the 3rd Reich now?

https://t.co/DONsGdPTVr",offensive
This is great RT @AmPowerBlog loser &amp; coward @MikePrysner grabbed my iPhone and threw it in the street. He's a pussy. http://t.co/CVUbLNgXKj,offensive
This is how im asking my bitch to prom or for her to marry me &#128076; guareenteed yes http://t.co/4HZzRqJHaq,offensive
This is how you know LHS is ghetto. http://t.co/9eAGkXDGH5,offensive
"This is my ""sup bitches"" face http://t.co/mqPqzLgCKf",offensive
This is no excuse to call me bitch? You got caught. Stop.,offensive
This is why @chrisbrown is a dumb ass hoe http://t.co/VeyjlYXHzt,offensive
This is why no one likes you. Because you're a bitch. And a slut.,offensive
This is why people are lucky they only deal with customers over the phone. There'd be a lot of choked out bitches if this was done in person,offensive
This just in: don't trust these hoes http://t.co/chyD7jrGxy,offensive
This kid @bobbyhorai straight watched a bitch eat her own bloody tampon #fucksamattawithyou,offensive
This knicks game is so retarded right now smh,offensive
This lame azz napk nigga always talking bout he be the reason there always yellow tape upk in the turf&#8230; http://t.co/2lDIHA2A3a,offensive
This lil Thot bitch really tried to run game on me,offensive
This lit bitch jayonna in the class im an aide in is SOOO FUNNY,offensive
This little bastard comes unto spinelli's all the time just to do his little wigger rap thinh and try to say it AT me like I'm gonna die &#128514;,offensive
This ma niggah @trigga_tre123 &#128076;,offensive
This man Wimp gotta be drunk he know damn well he dont fw no hoes!! &#128514;&#128557;,offensive
This my bitch please face http://t.co/O3k4WLrZTp,offensive
This new shit i'm workin on... yea nigguh!,offensive
"This nicca just typed to me...""You are very busy two!"" &#128530;&#128547; so, I'm busy twice? Lmao",offensive
This nig johnel keep falling asleep.... That's usually me lol,offensive
This nigga @80sbaby4life gotta weird gay shoe fetish...&amp; I'm sick of y'all letting this island nigger slide! http://t.co/E96cQ8kKBo,offensive
This nigga Magic Johnson got a Grade A faggot for a son &#128514;&#128514;.. He had to have done some terrible shit growin up lol..,offensive
"This nigga been all in public with his new young bitch, rubbin it in her face but when she reacts it WW3? She probably ain't even seen Drake",offensive
This nigga next to me trippin balls and all he wants to do is draw naked bitches and complain about how I'm making the room shake,offensive
This nigga on the train treating his bitch over the phone lmao,offensive
"This nigga said you aint going through SHIT you just need sum Dicc&#9995;&#128514;&#128557; Good try hoe, its been a while but its really sum shit going down.",offensive
This nigga showed me that sad ass dog my girl pit would look at that hoe and say nigga gone,offensive
This nigga solving rubik cubes doing magic tricks &amp; he still ain't getting no pussy &#128514;&#128514;&#128514;,offensive
This nigga think he gone play me shoot dice let yo hoe fade me,offensive
This nigga to my left ugly then a bitch,offensive
This niggah @wherzdaBUDD is a fool,offensive
This niggah aaron had me weak last night!,offensive
This niggah better remember to bring his sperrys,offensive
"This niggah said ""Oh kiss me through the phone looking ass"" haha",offensive
This niggah seems really clingy... Mhmm idk about that ! &#128563;&#128582;&#128581;,offensive
This niggga said I be branding bitches &#128569;&#128514;&#128514;&#128514;&#128514;&#128527;,offensive
This nigguh got somebody contact as Ebola lol,offensive
This nigguh really tried to fight me on the bus over a grape kool aid jammer &#128514;&#128514;&#128514;,offensive
This office is used to pound some&#160;pussy http://t.co/x8jlLf0fA9,offensive
This old bitch with floppy tits riding on the elevator with me is nerping so bad,offensive
This one for dem hipster bitches that shop at value village,offensive
This pussy dryer than yours... RT @LoyalLamb85: Drier vs. Dryer :(,offensive
"This random rap song the person next to me is listening to makes me wanna make a lotta money and fuck a lotta hoes.
I feel it.",offensive
This shit is a game right now.. That's why I play hoes.,offensive
This shit is fixing to blow my mind.. Tony Cannoli back in this bitch http://t.co/oEijHSQC2d,offensive
This shit is retarded &#8220;@_llVlllVlX: &#128128;&#128553;&#128557; http://t.co/se2xiDTmIF&#8221;,offensive
This shit right here nigguh.. #MantanuskaThunderFuck #SativaDominant http://t.co/tDJUj7q0qj,offensive
This shit sooooooooooooo trash.,offensive
This side hoe main chick talk is disgusting. Get a life man,offensive
"This song is the truth.... ""I wanna fuck your bestfriend for one night onlyy you think that bitch yo bestfriend but she be all on me""",offensive
This song may be for basic bitches but it's such a mood boost,offensive
This stank bitch steady calling.. I wonder how she get my number!,offensive
This student call me to bitch about her grade. I tell homegirl I'm seeing an assignment here as not submitted.,offensive
This subway worker is being a major bitch to a soldier. come on show some respect,offensive
This tastes like wolf pussy,offensive
This that bitch nigga shit they invented it I just created the term,offensive
This was my Chit shake that monkey beeotch http://t.co/OOmruo1obI,offensive
This weight issue of mine really needs a good bitch slapp.,offensive
This white bitch dressed as the devil at my job. Oh the irony lol,offensive
This why I be on the bitches so much they LISTEN to Me &#128680;&#128680;&#128680;,offensive
This wigga didn't follow me back.. Smh,offensive
This work shit for the birds....ion think it take 8 hours to do nothing....,offensive
This world needs a build a bitch workshop,offensive
"Those ""tell me about yourself "" lookin ass niggas ... Ima crazy bitch that's all you need to know.",offensive
Those faggots that keep posting gay ass videos of them cuddling with their gf's on Facebook.,offensive
Those my v necks now ho,offensive
Thought I told you not to trust these hoes,offensive
Thoughts of her were good from sight and the worst when she opened her mouth.Moral of the story is they look sweet but these hoes sour bruh.,offensive
Throw a rager on your sweet 16 and everybody bring you presents and cards to my crib bitch. You grandma even bought you bday cake ova here,offensive
Throw some orange on dat bitch,offensive
Throw that flag bitch you ain't the real Bush!!,offensive
Throwing fire crackers at cars? That shit is funny as fuck ! &#128514;&#128514;&#128514;,offensive
Thump you right in the throat bitch,offensive
Tia chepa... Uhh Noo bitch she is your Tia Irma &#128530; aghh he's so annoying,offensive
Tick tack toe linin' up yo hoe,offensive
Tickets hoe http://t.co/lPCS9Abo7W,offensive
Tigers are fuckin garbage jesus christ...suck a dick ausmus you're just as trash as that sorry ass bullpen,offensive
Till Michonne gutted dat hoe,offensive
Time for bed &#127769;&#9729;&#65039;&#127776;&#9996;&#65039;peace bitches!,offensive
Time for some panera bitch!!!&#127861;&#10071;,offensive
Time hop makes me realize how much off a faggot I was lol,offensive
Time to go make the gym my bitch,offensive
Time to stunt on these hoes &#128120;&#128536;,offensive
Tired of hoes man,offensive
Tired of these butthurt @samsung commercials. Ya phones trash b.. We don't want em,offensive
Tired of these hoes breathing my air.,offensive
Tired of these niggas turning females into stuck up bitches,offensive
Tires fly when I mash the gas... My motor hot and these hoes fast,offensive
Titties nd pussy http://t.co/Hy9CTY37sw,offensive
Tl blew up hoes on waka dick. #turndown he ain't follin y'all hoes#bow,offensive
To a hood bitch Gucci voice is euphoric,offensive
To many dumb hoes in milwaukee,offensive
To many niggas and not enough hoes and most of you niggas acting like hoes,offensive
"Today I heard my boss say ""motherfucker, bitch"" like it was so funny bc she has an Asian accent",offensive
Today has been a bitch!!! I hit myself in the face with a branch!! I lost like 5 pounds of water weight!! And I'm sunburnt !! Thank you,offensive
Today was just joints on joints on joints of some Reserve wit my niggah @BlakkHoodie_562 #SmokinDrankin,offensive
Today's Spy Ops : ( Sexy smooth soles. They would feel good on shaft and balls. Love the grass stains On the other ) http://t.co/J0kceJQd0j,offensive
Todays Spy Ops ( A country guy with big feet. I lv to lick his soles n hv soles on my cock ) http://t.co/baEeMot812,offensive
Told da nicca str8 up to his face whateva he got goin on I Want In..Guess he felt some type of way bout it,offensive
Told her like... it's 90 degrees out this bitch and I'm walkin in jeans (it was like 70 when we got there) like apostles. Shit don't add up.,offensive
Told my bitch I don't wanna eat I'm money hungry,offensive
"Told that hoe she special, like the McRib&#169; at McDonalds..",offensive
"Told that hoe to suck it up, she got lips like rubber ducks",offensive
Told ya months ago Charlie wasn't bullshittin.. Bevo is next,offensive
"Tolerance? What, in sharpening knives? 200+ years Jihadis have been a pain in our a$$. @GermanShepher10 @crookedwren @allahpundit @JammieWF",offensive
Tom Brady is the biggest pussy in the NFL by far,offensive
Tongue inside her pussy or dont bother eating her,offensive
Tonight I gotta take a dope ass picture wit a bad bitch while I'm drunk so I can change my avi. I'm tired of seeing this one already,offensive
Tony Blair equals Bush's bitch #morningjoe,offensive
"Tony Parker is making Norris Cole his bitch with the one on one, or just takin him off the dribble an breaking some damn ankles! #GoSpursGo",offensive
"Too fast for the Feds, too cocky for the cops.. Had to ditch my old bitch, gettin sloppy wit the pots",offensive
Too little too late bitch ass nigga,offensive
Too many bad bitches last night,offensive
Too many bitches got rabies And I hate a ho hoppin' woman #Stank pussy-poppin' woman,offensive
Too many chicks trying be wavey bitches be yourself,offensive
Too many pretty bitches got the sore throat voice.Mostly red bones. #TurnOff,offensive
Too much shit going on to deal with another bitch nonsense ....,offensive
Too worried bout bitches &amp; fashion they go missing in action.,offensive
Took .1 of Molly (gonna die) #pussy #ass #bitch,offensive
Took Uber to &amp; from thr shakey club last weekend. $12 total. Cheaper than the $20 parking. Had $8 extra to throw at the hoes.,offensive
Took a broke bitch nigga&#128520;,offensive
"Took yo bitch and gave her back, my bad.",offensive
Top 5 stankiest pussies,offensive
Top knotch hoes get the most not the lesser,offensive
Totaled RT @CSharp_C3ENT: Crashed dat hoe RT @viaNAWF: Drake verse on that nicki &gt;&gt;&gt;&gt;&gt;,offensive
Touchdown hoe ... touchdown hoe!!!!!,offensive
"Trainer lady is a bitch, shook my hand made me promise her I'ma study for a test tomorrow, and idk I don't like her she's trying to break me",offensive
Translation for the slow he out saving hoes 1 by 1 RT @CiscoAllDay: Out here saving lives! &#128557;&#128514;&#128557;&#128514;,offensive
Trap drugs be getting all kinds of bitches lmao,offensive
Trapping motherfucker I be Juggin like a bitch catch me up in traffic might be Juggin with yo bitch - @kirkfranklin,offensive
Trash &#8220;@TieMyDuragBoo: Black people only play R&amp;B &amp; Hip hop at their parties..play some dubstep and House..yall coons need to expand&#8221;,offensive
"Trash.. see how i capitalized the ""T"" in Trash.. RT @misskai__: Wtf is this Oreo song by r Kelly ? &#128514; tf",offensive
Treatin yo hoe like she yo bestfriend.. Like thats wifey,offensive
Trey Songz can sing but cant actually right a good song. Trey Songz is only relevant because of thirsty Black bitches,offensive
"Trey songz went in on that ""looking ass bitches"" reply to nicki &#128514;&#128514;&#128514;&#128514;",offensive
Tripped balls on.lsd bitch!!!,offensive
Trust a bitch I can't wife a bitch I can't,offensive
Trust me when I say foot stomps hurt like a fucking bitch,offensive
"Trust me when I say you shouldn't trust her if she tweets ""from bae to bruh real quick."" Only hoes can drop niggas ""real quick""",offensive
"Trust no nigga, fear no bitch &#128074;&#128142;",offensive
"Trust no player, fear no bitch.",offensive
Trust none bitch I don't,offensive
Trust none bitch I don't wife a bitch? Bitch I won't,offensive
Truth be told ...that's all my pussy &#128175;,offensive
Truth is @MaxOn_MaxOff5 ate yellow snow as a child..,offensive
Truth is you're about as smelly as a barn bitch.,offensive
Truuuuuuuuue RT @kanYeBreast: but bitch u fine tho RT @SheSeauxSaditty: I've been old all my old ass life. And that's fine.,offensive
Truuuuuuuuuuu facts both then niggaz is pussy nd I'll tag em both @meekmill nd cassidy r/p by my nigga let http://t.co/NhYODSpP,offensive
Try to take Othot drugs bitch I'm 30'd up,offensive
Tryna be sumbody cinnamon apple &#171;@DarksknStruggle Now I cant trust any bitch wit pussy that taste like cinnamon apple http://t.co/hwM427BW7V,offensive
"Tryna determine if she a bad bitch, but then twitter saves her http://t.co/WNBfuiuU04",offensive
Tryna save a hoe that don't wanna be saved nope nope nope not me,offensive
Tupac could fuck any bitch in the world in 1996 and niggas on here crying about a pic he took FOR BITCHES,offensive
Turk a hoe y'all....,offensive
Turn a fuck nigguh to a rebound,offensive
Turn a hoe into a house wife you bet not,offensive
Turn it up with ma down bitch &#128076;,offensive
"Turn the entire fuck up, hoes!!!!",offensive
Turnup on all of you hoes,offensive
Twatch sounds like twat.,offensive
Tweakin hoe,offensive
Tweekin hoe &#128526;&#128175;,offensive
"Twitter game is on point tonight btw guys, if you haven't caught on you're full retard.",offensive
"Twitter has taught me that there are so many bitch made niggas in the world, don't be fooled",offensive
"Twitter is like the friend I sometimes forget to visit, and then he calls and acts like a bitchy mcbitcherson with a side of bitch.",offensive
Twitter let you know who every hoe is in every city and country,offensive
Twitter niggas always want you to have unprotected sex with these nothing ass bitches. NAH,offensive
Twitter pic flossin hoes talkin @Papa_Woodall @fatstinker,offensive
Twitter watching bitches.,offensive
Twitter your being a bitch,offensive
"Two blonde dykes wanna kiss all night, I just pray to god that this shit go right",offensive
Two days gone she been gone so long you can't get her on the phone cuz that bitch done been wit meeeeee,offensive
Two dyked fightin over a bitch lol gtfoh,offensive
Two foreign hoes Iont like the basic,offensive
"Two hoes? RT ""@xoxo_imaunicorn: y'all know what we are?! &#128514;&#128514;"" http://t.co/0xljzWBtkr",offensive
Two horny guys play with a sexy AV models trimmed pussy before they fuck&#160;her http://t.co/Y3sYBsVpV4,offensive
Two horny guys take turns beating the shit out of a tight teen pink&#160;pussy http://t.co/RbOJWLAriQ,offensive
Two years strong with this honkie &#128536;&#10084; @mflury30 http://t.co/dKiQODLaOp,offensive
Tyga and Drake two light skin bitches but if had to choose in a fight I would go with the guy from Compton over the one from Toronto,offensive
"Tyga is a hoe!!! He pooted in my muthafuckin face..... we bout to fight, bruh",offensive
Tyler's my bitch. Sorry but I own you.,offensive
Tym 2 lyt dis blunt n holla @ hoes.,offensive
Type of nicca owe yu money but still ask you to go n on a blunt,offensive
Typical bitch during a break up tweeting smfh,offensive
"Tyra Banks still getting paid for these America's next top model re runs, this bitch so bossy &#128096;&#128091;",offensive
U Lil stupid ass bitch I aint fucking wit youuuu&#8252;&#127911;,offensive
U bitches still fuccin bush,offensive
"U can't stay the same &amp; expect change. U can't truly expect a good man if he call himself nigga, nigger.It means the same; A No Good Person!",offensive
U coons watching love and hip hop ain't you,offensive
U corn fly then bitch when it has no seeds and its lime green with full of Crystal all over,offensive
U ever seen a bitch talk shit about another bitch then U see them hanging together?,offensive
U fucken bitch wifi,offensive
"U got a twin bed yo bitch ass better not invite her over to yo crib, u better off sleeping on a futon my boy",offensive
U got niggas an i got bitches &#127911;,offensive
"U hoes hawkin in Ritta's today, ain't y'all?",offensive
U know that pussy good when it sound like u mixing spaghetti when u hit it lol,offensive
U know this bitch hard http://t.co/oGhm5uYVuC,offensive
U look like a dyke in ur pic lol,offensive
"U niggas dnt like me I bet I can fck yo bitch tho ,",offensive
U of A hoes w/ the booties hangin out,offensive
U on the hit list to bitch kill yo self,offensive
U oversteppin u boundires as a sideline hoe,offensive
U see a super bad bitch in the club with a nigga that u just can't understand how he got her 99% chance he meet her at #happyhour,offensive
U still fuck with your old bitch? &#8212; Disrespectful like shit http://t.co/CEYCDVZ4w5,offensive
U sure tha bitch ain't slumped over dead ? Lol &#8220;@GucciLikeSushi: The thots is out here ! ! http://t.co/Lb9I8rHTmV&#8221;,offensive
U think them nigs u with is with u?,offensive
U wanna piss a hoe off when u in the club &amp; she in front U Tryna dance for u do what I'm doing right now Tweet,offensive
U want a big titty'd hoe-dyke to wash ya rims lls RT @DickGregory I expect a chick at da bikini car wash to rid my rims of all brake dust!,offensive
U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and #salute those who did,offensive
U wondering why I'm not answering I'm wondering where my money at niggas act like bitches these days,offensive
U wont see me sober less i got court Mary the best bitch in life,offensive
UPDATE: Three arrsted after German gay guy left in critical condition after being fag bashed in Belgrade http://t.co/5TNwQ2e7Q5,offensive
Ugh I can't stand a bitch that smokes black &amp; milds. They make me itch,offensive
Ugh I fuckin hate when this bitch don't answer my calls ewwwwwww @Hi__________Bye,offensive
Ugh I really can't wait to get paid tomorrow and spend it on my hoes &#128524;&#10084;&#65039;&#128131;&#128111;&#128109;&#128514;&#128514;&#128514;&#128514;,offensive
Ugh I'm such a little bitch &#128514;,offensive
Ugh bad bitches picture coming soon &#128514;,offensive
"Ugh he's mine bitches! He's mine &amp; mine only. That's my baby, my man. Just know &amp; be aware. That's me!",offensive
Ugh like I hate when my momma get to talking all proper like bitch stfu.,offensive
Ugh that crazy bitch in The Crucible smh,offensive
Ugly ass hoe wanna be me so bad bitch gone on &#9996;&#65039;,offensive
Ugly bitches always trynna take pics from the same angle &#128553;&#128553;&#128514;&#128514; guess it's they best side,offensive
Ugly bitches know to get out the crib before the sun come up &#128514;&#128175;,offensive
"Ugly bitches listen, yall can not be havin a stank attitude. yall dont have nothing working for you but your personally so dont fuck it up.",offensive
Ugly bitches post the most retarded shit on social media.,offensive
Ugly bitches stay subbing,offensive
"Ugly hoes favorite line: ""I'm far from ugly..."" I be like naw hoe, you closer than you think!",offensive
"Ugly hoes, you can NOT have attitudes! Kill the ratchetness!! You need to be nice, cause your looks sure ain't getting you nowhere!!!!",offensive
"Uh Cody called me a punk ass bitch and I said, I think you meant to say boss ass bitch but I'll let it go ctfu &#128514;",offensive
Uh oh RT @VICD713ENT: Control yo bitch if you don't want her in no shit. It's that simple,offensive
Uh. How long do I have till #Apple comes out with the newest incarnation of the #iphone?!? I'm so ready. Two years and this bitch still goes,offensive
Uhhh bitch,offensive
"Ummm.. These hoes need guidance, better yet a baptism",offensive
Ummm...so the Happy Fairy apparently took a crap on my twitter and made it all...happy.,offensive
Uncle Tom ass muhfuckas.,offensive
Unemployed niggas get the most bitches #FACTDONTARGUE,offensive
"Unfortunately, I love her the most tho RT @KingHorseDick: @viaNAWF thats ur hoe too?",offensive
Ungrateful bitches never happy how u not happy? What u mean u ain't happy? #youngjefe!,offensive
"Ungrateful shit lol RT @DJSydneyLove: Is sending for me in a Uber the new way of tryna pay for pussy ? Cuz lol, pls don't.",offensive
"Unk just said ""bitches hit the bottle and they pussy start snappin"" lmao",offensive
Unlike some of yall boring ass bitches lol,offensive
Unloyal girls turn good guys into assholes. &amp;&amp; unloyal guys turn good women into big time bitches...,offensive
Until next time rednecks &#128521; I'll see you again &#128525;&#127482;&#127480; @ Rednecks With Paychecks http://t.co/vg3nbXETzP,offensive
Until you hoes start actually fucking with me then I'll give props but until then you HOES trash &#128078;&#128078;&#128078;&#128129;&#128079;&#128080;&#128522;,offensive
Up and let the heat pop bitch,offensive
Up early on Dat good dope wit my niccas!,offensive
Up in this bitch like elevators,offensive
Up too early the damn birds are still chirping smh.,offensive
Upstate hoes love down south niggas and down south females love upstate niggas,offensive
Ur fat ... Not thick... It's a difference bitch,offensive
"Ur no from here, u act sound infront ae me or I'll be an awfy cunt nd break ur fukin phone tae",offensive
Used the dollar menu &amp; spectate at the mall. But now I'm buying that bitch out cause shit I want it all ....,offensive
"Used to have a girlfriend, now all I got is hoes..",offensive
VP Joe the Dildo still wants your guns. Hey Joe. FU. Oath breaking prick needs to be routed out. Hows it feel to be honkey whippin boy?,offensive
Vagina flavored bacon bitch,offensive
Val is such a bitch,offensive
Value your money.Value your dick.Don't buy trash.Don't fuck trash.,offensive
Vandalize that pussy.It's on.,offensive
Vegas in 4 days bitches.,offensive
"Venti iced water

Make it snappy hoe",offensive
Verizon customer service is trash as fuck. I've been in the store haven't been greeted or nothing.,offensive
Versace belts and LV wallets just won't cut it. Need to really show his ass up.. Little bitch,offensive
Vine is filled with pussy lol smh,offensive
W bitch,offensive
"WATCH - WE SALUTE THE VETS &#8211;Tuesday Jihadi Bitch Slaying: MK-48, M203&#8217;s Fired At Taliban Cockroaches During Firefight http://t.co/yFucN0Dwzq",offensive
WATCH-Military Monday Jihadi Bitches Slaying: BADASS - A-10 Silences Taliban During Intense Night Time Firefight http://t.co/osAgQo567K,offensive
WATCH-Military Monday Jihadi Bitches Slaying: BADASS - A-10 Silences Taliban During Intense Night Time Firefight... http://t.co/Px9cN8fCW5,offensive
WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs #tcot #lnyhbt #pjnet #tgdn #gop,offensive
