Contents,Class
Oh my fucking god.  I'm in tears. I'm hurt.  I'm crying.  Oh wait.  I don't give a shit.,obscene
"Quite frankly nothing is helping due to his arrogance and truculence. He keeps getting called a dick as he is acting like one, over and over. In my view that makes him one. Thank you for posting my comment over to the IB. Incidentally, what makes you think a block will cure anything?",obscene
YOU ARE REALLY ANNOYING!!!! gO SCREW YOUR LESBIAN FRIENDS!!! nEED SOME ICE?? YOU JUST GOT BURNED!!!,obscene
IT'S MY TALK PAGE YOU FAGGOT,obscene
suck my anus and pussy!,obscene
Get the fucking arse off this website.,obscene
"Dude, did you know, it literally, slows down CD burning if you don't have the pro version? It actually makes it slower! The bastards! Maybe that should be in the article.",obscene
I know what the HECK you are doing you damn User:CharlieEchoTango from sh*ting hell!!,obscene
Nepenthessss needs to suck my fucking dick,obscene
Fuck you and Fuck your mom. And her dog.,obscene
"Please note: this user, while not an administrator, is a faggot.",obscene
FUCK FUCKITY FUCK FUCK FUCK,obscene
Fuck off back to India you cunt.,obscene
chicken shit cock sucking pussy bastard!,obscene
"suck my dick, or cock!",obscene
", P.S. I love it when balls are in my face",obscene
Hi StupydBytch Frodesiak. I will always returd. You haven't deleted my 200 articles. Do you need a list to delet them? I can provide you thi list. Shythole,obscene
"Ready, to fuck up, any who oppose me.",obscene
"LOL, I got blocked by a bunch of sorry pedophiles on power trips.  Like I fucking care.",obscene
"I did tell her politely where to place her head in relation to her anus. I mean, I coudl have been rude about it. I was trying to be helpful, since I suspected that she does not know her head from her anus, and it may come in useful for her to understand the distinction between these very important body parts. Consider it an intervention.",obscene
Now you've done it.  They should have shown Leo taking a crap at the beginning of ever episode.  Brilliant!,obscene
I am still a stupid wanker,obscene
This user enjoys sucking his father's shaft,obscene
Fuck yourself you self-important web nazi. Deleting an article about a famous little girl with cancer? Wikipedia used to be a free encyclopedia till dipshits like you took over. You and your chrony editors are the definition of the iron law of oligarchy.,obscene
Fuck u hope your lanchiau will rot and drop off !,obscene
Son of a bitchSon of a bitch,obscene
"hi, youve deleted craig cunningham's page, he is an actor which is why i put his page on here, what have you ever done you sad cunt?",obscene
Holy shit shut the f*** up you motherf*** c***!,obscene
"I do not mean to annoy anyone, or bring in to doubt their beliefs, but this is some crazy shit, drink more, have sex (with protection) and listen to rock and roll",obscene
Your just a overweight beetch effff youuuu,obscene
". Concerning your comment about Pro Evolution Soccer, it nullifies your whole argument, due to the fact that it's shit",obscene
You're a fucking idiot.149.254.183.53,obscene
burtalbert you fucking suck dick u king asshole,obscene
Whoever used 'she' instead of neutral they is a little p ussy fa ggot. I'm going to change it to HE,obscene
Wikipedia's new business. Pimping sluts like . Stop that now!!!,obscene
You are full of rubbish.,obscene
Wow you fuckin druggo,obscene
"I noticed you post a lot about taking dumps in the right position. You must be a fecelphaeliac. I'd love to cop a squat over your chest and let one go all over yiu, you horny little filth pig. I've got a granite boner right now. Are you trans btw?",obscene
Go fuck yourself you stupid cunt 211.29.171.149,obscene
Please Dont fuck with us and,obscene
You are a mother fucking son of a bich you asshole,obscene
There you happy. I posted a link. Fuck you and Fuck Jimbo whatever.,obscene
oh shit you gon get banned,obscene
"On account of the project deciding to ignore history, I hereby quit. Good bye. Oh, and Tim Vickers is a complete asshole. LOL. Bye.",obscene
Hey guys! This guy is a cunt nigger faggot.,obscene
ENOY FACKING SMALL KIDS AND EATING PELICAN SHIT,obscene
freakofnuture can suck it!,obscene
"You are a cock, and if you block me you are blocking a very large ip address covering tens of thousands -)",obscene
i can all types of good stuff... u just never let me... jerk ass,obscene
"You don't know the fucking Jews, you stupid fucking wog.",obscene
Hi afghani beggar refugee i love to suck the puti of ur amma ;),obscene
"FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS!!!!!!! FUCKING COC",obscene
"Oh BedWetter... please stop your furious back-pedalling. Strangely enough, it demeans you ... as well as anybody else who descends to your  dumb-ass level.",obscene
"fuck u gwernol, are u even from sefton",obscene
"Hey , you are a chicken shit coward. I told you that everytime you had one of your administrator buddies block me, I would quickly be back on with a new IP address editing your vandalism of this article. I MEANT IT!!! Why don't you stop masturbating to wikipedia and get a real life? I told you that you don't know who you're fucking with!!!",obscene
fuck you you asshole i edit what i wana edit what-eva! i do what i want!,obscene
"That isn't me, so you can kindly fuck off. I wouldn't even need to IP-edit you're so clearly in the wrong. -",obscene
FUCK YOU Ckatz you are german Cock sucker and  FUCKER MOTHER FUCKER,obscene
suck dick u disrespectful swearing wank!!,obscene
"Oh and do the research myself? I don't fucking need research, I already know the name. You're the only fucking one (or two) in denial here. YOU DO the research. YOU go fucking read every available source about the Terminator universe. I don't need to because I have and I know. Stupid fuck.",obscene
Hey can you please stop it bugs me when some one does that edit a page I did. I know I'm not right all the time but what the fuck that wwe 2k15 roster has been confirmed so stop bugging me and don't threat me stupid bitch if you don't like it get the fuck out I'm sure you've annoyed many people case of incorrect info. So shut the fuck up if you can't handle it fuck out!!!!! And stop don't you dare fuckin delete it edit my shit ever again. I'm not kidding.,obscene
"You're nothing but a fucking massive fag.  You edit others pages without their permission, which makes you a fag.  You are the satan child spawned from your mother who procreated with your god damn retarded uncle.",obscene
FUCK U! U FUCKEN STOLE MY CLOUDSONG AND IF I EVER FUCKEN FIND U FUUUUUUUUUUCK FUCK U!,obscene
There's a cock in your ass.,obscene
PISS COMING FROM MY ASSSSS!!,obscene
"Oh, blow it out yer ear, you prententious little be-otch.",obscene
I quite like Cuntland. That's a synonym for wikipedia isn't it?  Fatuorum,obscene
"Fuck that, I'm being accussed of shit that I didn't do",obscene
"why are my comments being removed? this is MY page. keep doing it bitches, and i'll report your asses.",obscene
"the stupid one, not me",obscene
is a cocksucker faggot D,obscene
No probs. BASTARD!,obscene
"Don't you dare try to block me, jerk.  I don't give a rat's ass what you THINK policy says, I can say whatever I want, to whoever I want, any time.  I have just as much of a right to contribute to the encyclopedia as you, and you should go find something useful to do with your time, other than harass people who happen to have a foul mouth and short temper.  Asshole.",obscene
"Which is bullshit, if that aint his real name, then you got no reason. I think I proved that shit already now. Dheyward, stop it. Clowns is right.",obscene
fuck of u dick cirt,obscene
"How could the capital of Israel not be part of Israel, you fucking brainwashed Arab dumbass.",obscene
Please stop raping little boys in the anus. Don't you know that's illegal?,obscene
It's called shunneling not unconditionally IDIOTS GROW A BRAIN!,obscene
"and for the flamming your flamming and your going to get block for all the crap you do, counting my page that you vandalize. starting trolling with me by vandaling my page. Listen I understand that you may not have as many as me but, there are people on wiki who have 5 times more then me. So stay off my page and i'll stay off your, stay out of my way and i'll stay out your.",obscene
This thing about Mary is utter bullshit. Everyone knows Jesus is a goat.,obscene
Fuck malaysians like you'Fuck malaysians like you',obscene
"Fuck off commie, stop covering up the fact you are in the JIDF",obscene
"Yeah, why beat around the bush. Why disguise your racist views? Everyone can see where you're coming from. Just blank the page again with 'Fuck Israel, as brief and clear as that.'",obscene
"you accuse me of vandalism, i'll vandalize yo face, nigga",obscene
he can just fuck off. This project will wither and die due to people such as this and all I can say is bon voyage,obscene
tYOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER!,obscene
"WAS WRONG TO VANDALIZE AND WRONG TO TAKE OUT MY ANGER ON REDVERS, BUT AT LEAST THEN I HAD A FUCKING VOICE!!!!!!!!!! YOU ARE ACTING LIKE A FACIST!!!!!!!!!!!! STOP REVERTING MY COMMENTS ON MY OWN TALK PAGE!!!!!!!!!",obscene
"""Haha fuck you i can edit this page! no more """"midarme cant do this and mdiarme cant do that"""" cause here i am bitch! wait what am I doing?""",obscene
Go fuck yourself and get a life kid.,obscene
Do me a favour. Do you really think you're the first to wave that big stick at me? I'll tell you what I tell everyone who waves it; stick it up your arse.  Fatuorum,obscene
tocBOOTHY IS A FUCKER,obscene
"He said he's WORKING ON IT, The Rouge Penguin, have some patience, Don't be an asshole. -",obscene
"hahaha jerome bailey has a little willy, and i had sex with his girlfriend.......twice...in ten minutes!!!!",obscene
those who put it in my ass,obscene
Mangojuice is a piece of shit that should fucking die!!!!!!!!!!!!!,obscene
"However, you know what, fuck it, you've lost yourself a coder. Go find someoen else who's willing to deal with Sven.",obscene
"That rule is an electric fence.  Even though the page was protected, the letter of the rule says he should be blocked.  His ass has long had a block coming anyway.",obscene
"Horseshit, I didn't vandalize that page. Any idiot could see that wasn't vandalism. WIKIPEDIA IS A FUCKING JOKE!71.232.157.145",obscene
"Why are you STILL harassing me?  Do you love Boston that much?  Where the fuck(that is right, I wrote it.) is you threat or block of that clown who left racists comments over a BS topic?  Was it you?  You have a serious problem.  Why in the hell are you following me every place I go on here.  The Indian thing was a fucking comment that anyone can leave.  If you search on this whole site, you wil find FAR worse than what I wrote.  You faggots (yeah I wrote that too.  I guess you can see that I can give a fuck about a block since I can create endless IP address. I see we may go back into an IP war...) seem to jump at everything I do.  Get off of my dick.  Why don't you go shut the racists down?  I guess you think as they do so it is cool with you.  When I write something on here not related to New England, I should not expect your monkey ass to be on my case.  I guess I am ready to be blocked.  Believe me when I tell you, I will be on YOUR cases after harassing over some bullshit Boston/New England commnets!",obscene
"Shut up, you 1.1, out-ethics conspiracy kook. Has homeland security contacted  yet?",obscene
no reaction at all fucker????,obscene
Dear Jeff G. ?? BLOW ME FAG!,obscene
"Do they get the same warning or is this more one-sided, hypocritical support for POD's control trips, bullying and verbal abusive attacks? He really is fucking up the 2012 page. ~M~ 67.164.145.1",obscene
STOP PUTTING BACK THINGS THAT I ALREADY REMOVED FROM MY OWN TALK PAGE! THIS IS THE REASON WHY YOUR SYSOP APPLICATION HAS NEVER BEEN APPROVED AND WILL NEVER BE APPROVED! YOU ARE ONE SICK FUCK! GROW UP AND QUIT BEING A NUISANCE! MIND YOUR OWN BUSINESS! YOU ARE NOT A SYSOP! ==,obscene
you faggot ass bitch always crying and shit. Is Bahammut marine for gay ass homo,obscene
SOMEGUY1221 LIKES TO SUCK LARGE HARD PENIS.,obscene
"man u suck, lick ma ballen.",obscene
Stop reverting stuff you simpleton tool! people have a right to state what they want! what a shithead you are!,obscene
"I'm not trying to spread propaganda. I'm merely pointing out the Truth and defending my country. I am not committing treason. Foreigners, let alone foreign broadcasting companies, know crap about China. They have little understanding of the country or the Communists. The Hong Kong news agencies are now all diseased by Communism. They cant report independently anymore. They all toady to the Hu Jian-tao in Peking. The Republic of China continues to exist! Face it!",obscene
N!GGA PU$$Y LICK B!TCH!!!!!!!!!!!!!!!!!!!!!!!,obscene
RE DEAD MOTHERFUCKER ==,obscene
"Piss off, she is an ignorant bitch.",obscene
"Bitch shut your ass up, it's not bogus Vince is the majority owner, and yes through the class b shares it became Family owned and controled, that's why it's considered Family owned, and the only reason I haven't changed it back to McMahon Family, is because Wikipedia said I'm in a edit war, take yo ass back to editing something else give been editing WWE and Stephanie McMahon things for 2 years and yo stupid ass is the only one who has said something about my editing",obscene
because I am a huge faggot,obscene
"Hey, read my lips: FUCK YOU. And keep off my page, I don't want to see you here again.",obscene
OH MY FUCKING GOD THEY BLOKED ME WHAT IM GONNA DO WITH MY OTHER 10 WIKIPEDIA ACCOUNTS (,obscene
COME DUCT-TAKE YOU AND RAPE YOU TILL YOU DIE FUCKHEAD,obscene
"FUCK YOU KID, Get the Fuck out of my country.",obscene
"And another thing, stay off Macedonians (ethnic group)! I can't stand an uneducated POV pusher acting like an expert on another ethnic group. We (Macedonians) are Slavs, you (Bulgars) are Mongols, therefore there is no connection! Get it yet shitbreath?",obscene
"Dude, u got a stick in ur ass, lemme edit the freakin montana academy page!",obscene
"I suggest to you, Dori , that you give it up,youre an idiot",obscene
first things first. you're a fucking weirdo visiting graves of people you've never obviously met. second; I would assume as controversial a person as she is they won't lay a stone for a bit after her death. knowing the creepers of america such as yourself as example - the internet hasn't seen shit yet on the crap the internet will be flooded with as far as pictures of that stone being vandalized. ps people like you scare the shit out of me.,obscene
"BEWARE OF FLYING DICKS, FUDGING NIGGER.",obscene
Anal leakage ban hammer?,obscene
"Kiss My Ass, You Uppity Nigger",obscene
Dylan's a pedophile.,obscene
and Pharaoh of the Wizards better fuck his asshole up!,obscene
I am a stupid bitch who needs shutting the fuck up,obscene
Is a one times massive cunt,obscene
